Product_ASIN,Review_Date,avg_sentiment,review_count
B019EACGSU,2024-04-28,0.42450150847435,1
B019EACGSU,2024-07-28,0.8493015170097351,1
B019EACGSU,2024-08-25,0.893359363079071,1
B019EACGSU,2024-11-10,0.6857763528823853,1
B019EACGSU,2024-11-24,0.4870661497116089,1
B019EACGSU,2024-12-08,0.4667871594429016,1
B019EACGSU,2025-01-12,0.982023060321808,1
B01DEWVZ2C,2020-05-10,0.929937183856964,1
B01DEWVZ2C,2024-10-27,0.4908390343189239,1
B01DEWVZ2C,2024-11-03,0.3736231923103332,1
B01DEWVZ2C,2024-11-17,0.4217763245105743,1
B01DEWVZ2C,2024-12-15,0.9789131581783295,2
B01DEWVZ2C,2024-12-29,0.9657829403877258,1
B01DEWVZ2C,2025-01-05,0.4224701523780823,1
B01DEWVZ2C,2025-01-12,0.7832200825214386,2
B01MCUSD3L,2018-01-28,0.8145821690559387,1
B01MCUSD3L,2018-11-04,0.7812575697898865,1
B01MCUSD3L,2024-10-13,0.8897272944450378,1
B01MCUSD3L,2024-11-17,0.7162768840789795,1
B01MCUSD3L,2024-12-08,0.9346295595169068,1
B01MCUSD3L,2024-12-15,0.937888205051422,1
B01MCUSD3L,2024-12-29,0.8418330252170563,2
B01MCUSD3L,2025-01-05,0.9840413928031921,2
B071Z8M4KX,2024-09-29,0.97989159822464,1
B071Z8M4KX,2024-11-24,0.4336496293544769,1
B071Z8M4KX,2024-12-22,0.5926655530929565,1
B071Z8M4KX,2024-12-29,0.804644376039505,2
B071Z8M4KX,2025-01-05,0.9390661716461182,2
B071Z8M4KX,2025-01-12,0.8328349391619364,3
B07234XXJF,2024-09-29,0.97989159822464,2
B07234XXJF,2024-11-24,0.4336496293544769,2
B07234XXJF,2024-12-22,0.5926655530929565,2
B07234XXJF,2024-12-29,0.804644376039505,4
B07234XXJF,2025-01-05,0.9390661716461182,4
B07234XXJF,2025-01-12,0.8328349391619364,6
B07F62W3TQ,2020-06-21,0.9609390497207642,1
B07F62W3TQ,2020-07-19,0.9576602578163148,1
B07F62W3TQ,2023-11-26,0.918922483921051,1
B07F62W3TQ,2024-04-14,0.9821187257766724,1
B07F62W3TQ,2024-05-05,0.8920193314552307,1
B07F62W3TQ,2024-05-12,0.9720988869667052,1
B07F62W3TQ,2024-06-02,0.913707196712494,1
B07F62W3TQ,2024-10-06,0.8478542566299438,1
B07F62W3TQ,2024-11-03,0.8038715124130249,1
B07F62W3TQ,2024-12-01,0.9617674946784972,1
B07JQKQ91F,2020-06-28,0.4978185594081878,1
B07JQKQ91F,2024-03-31,0.8783813714981079,1
B07JQKQ91F,2024-08-18,0.6678411960601807,1
B07JQKQ91F,2024-09-22,0.9744713306427002,1
B07JQKQ91F,2024-10-13,0.9276549816131592,1
B07JQKQ91F,2024-11-24,0.4671583771705627,1
B07JQKQ91F,2024-12-22,0.8920193314552307,1
B07JQKQ91F,2024-12-29,0.9464704394340516,1
B07JQKQ91F,2025-01-05,0.8173266649246216,1
B07L8JTZ4H,2024-10-13,0.935280740261078,1
B07L8JTZ4H,2024-10-20,0.3827148079872131,1
B07L8JTZ4H,2024-11-24,0.7037502378225325,2
B07L8JTZ4H,2024-12-22,0.9097098112106324,1
B07L8JTZ4H,2024-12-29,0.9123773574829102,1
B07L8JTZ4H,2025-01-05,0.8117492397626241,3
B07L8JTZ4H,2025-01-12,0.9887127876281738,1
B07PR1CL3S,2019-08-25,0.7751979827880859,1
B07PR1CL3S,2024-10-13,0.9869041442871094,1
B07PR1CL3S,2024-10-27,0.992272138595581,1
B07PR1CL3S,2024-11-10,0.9290685057640076,1
B07PR1CL3S,2024-12-01,0.4359004199504852,1
B07PR1CL3S,2024-12-22,0.8683037757873535,1
B07PR1CL3S,2024-12-29,0.981141209602356,1
B07PR1CL3S,2025-01-05,0.8409569064776102,3
B07T5DKR5D,2023-01-08,0.537588357925415,1
B07T5DKR5D,2023-07-16,0.9261402487754822,1
B07T5DKR5D,2024-10-20,0.984186351299286,1
B07T5DKR5D,2024-11-24,0.892616868019104,1
B07T5DKR5D,2024-12-01,0.9375300407409668,1
B07T5DKR5D,2024-12-08,0.7467320561408997,1
B07T5DKR5D,2025-01-05,0.5933725237846375,1
B07T5DKR5D,2025-01-12,0.7507978081703186,2
B081Q85RTF,2024-10-06,0.9126815795898438,1
B081Q85RTF,2024-10-13,0.9774068593978882,1
B081Q85RTF,2024-10-20,0.625849038362503,2
B081Q85RTF,2024-11-24,0.474526584148407,1
B081Q85RTF,2024-12-08,0.5489187240600586,1
B081Q85RTF,2025-01-05,0.6521999835968018,1
B081Q85RTF,2025-01-12,0.6663275212049483,2
B083S6Q8VK,2020-06-21,0.9609390497207642,1
B083S6Q8VK,2020-07-19,0.9576602578163148,1
B083S6Q8VK,2023-11-26,0.918922483921051,1
B083S6Q8VK,2024-05-05,0.8920193314552307,1
B083S6Q8VK,2024-05-12,0.9720988869667052,1
B083S6Q8VK,2024-06-02,0.913707196712494,1
B083S6Q8VK,2024-10-06,0.8478542566299438,1
B083S6Q8VK,2024-11-03,0.8934751749038696,1
B083S6Q8VK,2024-12-01,0.9534733295440674,1
B083T4XJDY,2022-02-20,0.7424922585487366,1
B083T4XJDY,2022-03-20,0.8615483641624451,1
B083T4XJDY,2022-06-12,0.8497597575187683,1
B083T4XJDY,2022-06-26,0.9209275245666504,1
B083T4XJDY,2022-10-09,0.650987982749939,1
B083T4XJDY,2022-11-06,0.6924450397491455,1
B083T4XJDY,2023-11-05,0.8658530712127686,1
B083T4XJDY,2024-04-21,0.5712670087814331,1
B083T4XJDY,2024-09-15,0.8928113579750061,1
B083T4XJDY,2024-11-10,0.9246570467948914,1
B084BVXCBF,2024-05-12,0.8210141658782959,1
B084BVXCBF,2024-07-14,0.3903189897537231,1
B084BVXCBF,2024-08-11,0.9310449361801147,1
B084BVXCBF,2024-09-08,0.9545642733573914,1
B084BVXCBF,2024-09-29,0.9711207151412964,1
B084BVXCBF,2024-10-13,0.8958958387374878,1
B084BVXCBF,2024-11-03,0.9783021211624146,1
B084BVXCBF,2024-12-01,0.9849094748497008,1
B084BVXCBF,2024-12-08,0.8980759978294373,1
B084BVXCBF,2024-12-15,0.8632444143295288,1
B0856HNLDK,2021-12-12,0.6446110010147095,1
B0856HNLDK,2024-10-06,0.7660907506942749,1
B0856HNLDK,2024-11-10,0.9381439089775084,1
B0856HNLDK,2024-11-17,0.523085355758667,1
B0856HNLDK,2024-12-15,0.9583056569099426,1
B0856HNLDK,2024-12-29,0.985243797302246,1
B0856HNLDK,2025-01-05,0.8195288181304932,3
B0856HNLDK,2025-01-12,0.4922122955322265,1
B0856HY85J,2021-12-12,0.6395928263664246,1
B0856HY85J,2024-10-06,0.7528210282325745,1
B0856HY85J,2024-11-10,0.9381439089775084,1
B0856HY85J,2024-11-17,0.607984185218811,1
B0856HY85J,2024-12-15,0.9690836668014526,1
B0856HY85J,2024-12-29,0.985243797302246,1
B0856HY85J,2025-01-05,0.814957320690155,3
B0856HY85J,2025-01-12,0.4913797378540039,1
B086671ZSR,2019-08-25,0.7751979827880859,1
B086671ZSR,2024-10-13,0.9869041442871094,1
B086671ZSR,2024-10-27,0.992272138595581,1
B086671ZSR,2024-11-10,0.9290685057640076,1
B086671ZSR,2024-12-01,0.4359004199504852,1
B086671ZSR,2024-12-22,0.8683037757873535,1
B086671ZSR,2024-12-29,0.981141209602356,1
B086671ZSR,2025-01-05,0.8409569064776102,3
B088FLHXJX,2020-11-01,0.4410019218921661,1
B088FLHXJX,2023-06-11,0.5687764883041382,1
B088FLHXJX,2024-06-02,0.4865787029266357,1
B088FLHXJX,2024-08-18,0.9073484539985656,1
B088FLHXJX,2024-10-13,0.917250394821167,1
B088FLHXJX,2024-10-27,0.5240399837493896,1
B088FLHXJX,2024-11-10,0.911940336227417,1
B088FLHXJX,2024-12-29,0.9091436862945556,1
B088FLHXJX,2025-01-05,0.9808401465415956,1
B088FLHXJX,2025-01-12,0.9681137800216676,1
B088FM4QG4,2020-11-01,0.4410019218921661,1
B088FM4QG4,2023-06-11,0.5687764883041382,1
B088FM4QG4,2024-06-02,0.4865787029266357,1
B088FM4QG4,2024-08-18,0.9073484539985656,1
B088FM4QG4,2024-10-13,0.917250394821167,1
B088FM4QG4,2024-10-27,0.5240399837493896,1
B088FM4QG4,2024-11-10,0.911940336227417,1
B088FM4QG4,2024-12-29,0.9091436862945556,1
B088FM4QG4,2025-01-05,0.9808401465415956,1
B088FM4QG4,2025-01-12,0.9681137800216676,1
B08D75R3Z1,2021-03-07,0.9246243238449096,1
B08D75R3Z1,2023-08-20,0.6147468090057373,1
B08D75R3Z1,2024-08-18,0.8971743583679199,1
B08D75R3Z1,2024-10-20,0.454802542924881,1
B08D75R3Z1,2024-11-03,0.8449645638465881,1
B08D75R3Z1,2024-11-17,0.7918713092803955,1
B08D75R3Z1,2024-11-24,0.9498668909072876,1
B08D75R3Z1,2024-12-01,0.7417239546775818,1
B08D75R3Z1,2025-01-05,0.5480067580938339,2
B08D77XZX5,2021-01-17,0.9032455086708068,1
B08D77XZX5,2024-05-19,0.385960191488266,1
B08D77XZX5,2024-11-10,0.6315591335296631,1
B08D77XZX5,2024-12-08,0.6620261073112488,1
B08D77XZX5,2024-12-15,0.9688203930854796,1
B08D77XZX5,2025-01-05,0.6832626461982727,1
B08D77XZX5,2025-01-12,0.9402710596720377,3
B08G1ZBKGP,2021-01-10,0.9774364829063416,1
B08G1ZBKGP,2021-09-19,0.8432356715202332,1
B08G1ZBKGP,2023-06-04,0.8071916103363037,1
B08G1ZBKGP,2023-08-06,0.9222882390022278,1
B08G1ZBKGP,2024-01-14,0.9803353548049928,1
B08G1ZBKGP,2024-10-27,0.9668402671813964,1
B08G1ZBKGP,2024-12-15,0.5540575385093689,1
B08G1ZBKGP,2024-12-22,0.6882345676422119,1
B08G1ZBKGP,2024-12-29,0.9188219904899597,2
B08HMWZBXC,2024-07-28,0.4532416760921478,1
B08HMWZBXC,2024-09-22,0.6520333290100098,1
B08HMWZBXC,2024-11-10,0.5962244272232056,1
B08HMWZBXC,2024-12-01,0.9581699967384338,1
B08HMWZBXC,2024-12-08,0.5879603028297424,1
B08HMWZBXC,2024-12-15,0.8559622168540955,2
B08HMWZBXC,2025-01-05,0.8691478967666626,3
B08QTVL6C5,2024-08-11,0.9797141849994659,2
B08QTVL6C5,2024-09-01,0.5550649017095566,2
B08QTVL6C5,2024-10-20,0.986588418483734,1
B08QTVL6C5,2024-11-03,0.6097788214683533,1
B08QTVL6C5,2024-11-17,0.6902071386575698,2
B08QTVL6C5,2024-12-22,0.7996494174003601,1
B08QTVL6C5,2025-01-12,0.7675043940544128,1
B08QTYYNDN,2023-11-19,0.4527455568313598,1
B08QTYYNDN,2024-07-07,0.9793971180915833,1
B08QTYYNDN,2024-11-03,0.475998967885971,1
B08QTYYNDN,2024-11-10,0.9580329060554504,1
B08QTYYNDN,2024-12-08,0.8499093055725098,2
B08QTYYNDN,2024-12-22,0.9661381840705872,1
B08QTYYNDN,2025-01-05,0.7086602449417114,3
B08R7FBBGR,2021-12-12,0.6395928263664246,1
B08R7FBBGR,2024-10-06,0.7528210282325745,1
B08R7FBBGR,2024-11-10,0.9381439089775084,1
B08R7FBBGR,2024-11-17,0.607984185218811,1
B08R7FBBGR,2024-12-15,0.9690836668014526,1
B08R7FBBGR,2024-12-29,0.985243797302246,1
B08R7FBBGR,2025-01-05,0.814957320690155,3
B08R7FBBGR,2025-01-12,0.4913797378540039,1
B08R7L77T7,2021-12-12,0.6395928263664246,1
B08R7L77T7,2024-10-06,0.7528210282325745,1
B08R7L77T7,2024-11-10,0.9381439089775084,1
B08R7L77T7,2024-11-17,0.607984185218811,1
B08R7L77T7,2024-12-15,0.9690836668014526,1
B08R7L77T7,2024-12-29,0.985243797302246,1
B08R7L77T7,2025-01-05,0.814957320690155,3
B08R7L77T7,2025-01-12,0.4913797378540039,1
B08R7M1JM5,2024-01-21,0.7506380081176758,1
B08R7M1JM5,2024-10-06,0.5713207125663757,1
B08R7M1JM5,2024-10-20,0.8788039088249207,1
B08R7M1JM5,2024-12-01,0.9867831468582152,1
B08R7M1JM5,2024-12-15,0.9233937859535216,1
B08R7M1JM5,2024-12-22,0.9409872889518738,1
B08R7M1JM5,2024-12-29,0.8968496024608612,2
B08R7M1JM5,2025-01-05,0.9863073229789734,1
B08R7M1JM5,2025-01-12,0.9773941040039062,1
B08V58PTDC,2024-09-08,0.9726429581642152,1
B08V58PTDC,2024-10-13,0.8984427452087402,1
B08V58PTDC,2024-12-01,0.9532943367958068,1
B08V58PTDC,2024-12-22,0.8554995656013489,1
B08V58PTDC,2024-12-29,0.7887908617655436,3
B08V58PTDC,2025-01-05,0.8493497769037882,3
B08XY16Y6J,2024-07-28,0.7004454731941223,1
B08XY16Y6J,2024-10-06,0.385694682598114,2
B08XY16Y6J,2024-11-17,0.7660980820655823,2
B08XY16Y6J,2024-12-22,0.7638351544737816,8
B08XY16Y6J,2024-12-29,0.9024505416552225,3
B08XY16Y6J,2025-01-12,0.9042938649654388,4
B08XY25RYK,2024-07-28,0.7219281196594238,1
B08XY25RYK,2024-10-06,0.385694682598114,1
B08XY25RYK,2024-11-17,0.8578173518180847,1
B08XY25RYK,2024-12-22,0.7576765020688375,3
B08XY25RYK,2024-12-29,0.8681891560554504,2
B08XY25RYK,2025-01-12,0.9190881848335266,2
B08XY3QJ48,2024-07-28,0.7004454731941223,1
B08XY3QJ48,2024-10-06,0.385694682598114,1
B08XY3QJ48,2024-11-17,0.7660980820655823,1
B08XY3QJ48,2024-12-22,0.7543798685073853,3
B08XY3QJ48,2024-12-29,0.8732702732086182,2
B08XY3QJ48,2025-01-12,0.9042938649654388,2
B091MC66JP,2021-01-17,0.9032455086708068,1
B091MC66JP,2024-05-19,0.3806764781475067,1
B091MC66JP,2024-11-10,0.6315591335296631,1
B091MC66JP,2024-12-08,0.6620261073112488,1
B091MC66JP,2024-12-15,0.9688203930854796,1
B091MC66JP,2024-12-22,0.8919230103492737,1
B091MC66JP,2025-01-05,0.6832626461982727,1
B091MC66JP,2025-01-12,0.9402710596720377,3
B096FZQ5WC,2022-02-13,0.972268044948578,1
B096FZQ5WC,2022-06-05,0.5177755951881409,1
B096FZQ5WC,2022-09-04,0.5630958080291748,1
B096FZQ5WC,2023-10-08,0.5019051432609558,1
B096FZQ5WC,2024-01-07,0.8249905705451965,1
B096FZQ5WC,2024-06-02,0.9398667812347412,1
B096FZQ5WC,2024-08-04,0.7911497354507446,1
B096FZQ5WC,2024-09-01,0.7790762782096863,1
B096FZQ5WC,2024-10-20,0.982080578804016,1
B096FZQ5WC,2024-10-27,0.524259626865387,1
B096G2RN6D,2021-05-30,0.763542115688324,1
B096G2RN6D,2023-01-08,0.6495400667190552,1
B096G2RN6D,2023-10-08,0.462547093629837,1
B096G2RN6D,2023-10-15,0.7951952815055847,1
B096G2RN6D,2024-10-06,0.8446713089942932,1
B096G2RN6D,2024-10-27,0.9368953704833984,1
B096G2RN6D,2024-12-22,0.4038470387458801,1
B096G2RN6D,2024-12-29,0.7690341671307882,3
B09B5BS6G4,2024-10-13,0.935280740261078,1
B09B5BS6G4,2024-10-20,0.3849299252033233,1
B09B5BS6G4,2024-11-24,0.7055661827325821,2
B09B5BS6G4,2024-12-22,0.9151442050933838,1
B09B5BS6G4,2024-12-29,0.9532475471496582,1
B09B5BS6G4,2025-01-05,0.8055277566115061,3
B09B5BS6G4,2025-01-12,0.9887127876281738,1
B09B5CPV71,2024-10-13,0.935280740261078,1
B09B5CPV71,2024-10-20,0.3827148079872131,1
B09B5CPV71,2024-11-24,0.7037502378225325,2
B09B5CPV71,2024-12-22,0.9097098112106324,1
B09B5CPV71,2024-12-29,0.9123773574829102,1
B09B5CPV71,2025-01-05,0.8117492397626241,3
B09B5CPV71,2025-01-12,0.9887127876281738,1
B09B9SD1QH,2024-10-13,0.935280740261078,1
B09B9SD1QH,2024-10-20,0.3762616813182831,1
B09B9SD1QH,2024-11-24,0.6801532506942749,2
B09B9SD1QH,2024-12-22,0.915550708770752,1
B09B9SD1QH,2024-12-29,0.942552089691162,1
B09B9SD1QH,2025-01-05,0.8080251018206278,3
B09B9SD1QH,2025-01-12,0.9890543222427368,1
B09CYX92NB,2024-02-25,0.7882512807846069,1
B09CYX92NB,2024-07-14,0.9486411809921264,1
B09CYX92NB,2024-08-04,0.9895145893096924,1
B09CYX92NB,2024-08-18,0.975310444831848,1
B09CYX92NB,2024-09-15,0.5460423827171326,1
B09CYX92NB,2024-11-17,0.9522940516471864,1
B09CYX92NB,2024-11-24,0.7792831063270569,1
B09CYX92NB,2024-12-15,0.5653805136680603,2
B09CYX92NB,2024-12-29,0.9266690015792848,1
B09N6PXR5W,2024-09-08,0.4235785901546478,1
B09N6PXR5W,2024-11-17,0.8942238688468933,2
B09N6PXR5W,2024-12-01,0.9879612028598785,2
B09N6PXR5W,2024-12-15,0.552384078502655,1
B09N6PXR5W,2024-12-29,0.9752193689346313,3
B09N6PXR5W,2025-01-05,0.8766564130783081,1
B09NR7Z144,2024-08-25,0.7426813840866089,1
B09NR7Z144,2024-10-27,0.9733191132545472,1
B09NR7Z144,2024-11-10,0.9268938302993774,1
B09NR7Z144,2024-12-08,0.8502958714962006,2
B09NR7Z144,2024-12-29,0.9751537442207336,1
B09NR7Z144,2025-01-05,0.8932912945747375,1
B09NR7Z144,2025-01-12,0.7614387273788452,2
B09PBF3RSW,2023-11-19,0.959910124540329,2
B09PBF3RSW,2024-03-03,0.8698044419288635,1
B09PBF3RSW,2024-03-24,0.8299715518951416,1
B09PBF3RSW,2024-04-07,0.6306287050247192,1
B09PBF3RSW,2024-04-28,0.5616576075553894,1
B09PBF3RSW,2024-06-02,0.89610755443573,1
B09PBF3RSW,2024-06-23,0.9382129311561584,1
B09PBF3RSW,2024-09-22,0.525809109210968,1
B09PBF3RSW,2024-09-29,0.9876437187194824,1
B09Q6BQBSC,2023-04-02,0.7911355495452881,1
B09Q6BQBSC,2023-04-09,0.8530789613723755,1
B09Q6BQBSC,2023-05-14,0.4366502165794372,1
B09Q6BQBSC,2023-08-13,0.9245613217353821,2
B09Q6BQBSC,2023-09-10,0.9553046226501464,1
B09Q6BQBSC,2024-06-02,0.8129224181175232,1
B09Q6BQBSC,2024-07-07,0.6694075465202332,1
B09Q6BQBSC,2024-08-04,0.6453355550765991,1
B09Q6BQBSC,2024-10-20,0.8818369507789612,1
B09QL2WWC4,2024-12-15,0.8277035653591156,2
B09QL2WWC4,2024-12-22,0.961672067642212,1
B09QL2WWC4,2024-12-29,0.7887874841690063,2
B09QL2WWC4,2025-01-05,0.9610973397890726,3
B09QL2WWC4,2025-01-12,0.7640543580055237,2
B09QL3K2GD,2024-12-15,0.8277035653591156,2
B09QL3K2GD,2024-12-22,0.961672067642212,1
B09QL3K2GD,2024-12-29,0.7887874841690063,2
B09QL3K2GD,2025-01-05,0.9573715329170227,3
B09QL3K2GD,2025-01-12,0.7382054030895233,2
B09R24JBYV,2023-01-08,0.537588357925415,1
B09R24JBYV,2023-07-16,0.9261402487754822,1
B09R24JBYV,2024-10-20,0.984186351299286,1
B09R24JBYV,2024-11-24,0.892616868019104,1
B09R24JBYV,2024-12-01,0.9375300407409668,1
B09R24JBYV,2024-12-08,0.7467320561408997,1
B09R24JBYV,2024-12-29,0.8679955005645752,1
B09R24JBYV,2025-01-05,0.5933725237846375,1
B09R24JBYV,2025-01-12,0.7507978081703186,2
B09YLCXLKY,2022-08-21,0.5086421966552734,1
B09YLCXLKY,2022-09-11,0.4663257896900177,1
B09YLCXLKY,2024-01-21,0.3903434574604034,1
B09YLCXLKY,2024-10-27,0.6213095486164093,2
B09YLCXLKY,2024-11-03,0.8726255297660828,2
B09YLCXLKY,2024-12-08,0.9675506353378296,1
B09YLCXLKY,2024-12-22,0.8640161156654358,1
B0BQN3NW8C,2024-12-01,0.4626962840557098,1
B0BQN3NW8C,2024-12-08,0.7688339948654175,1
B0BQN3NW8C,2024-12-22,0.9269860982894896,1
B0BQN3NW8C,2024-12-29,0.6063170333703359,3
B0BQN3NW8C,2025-01-05,0.9012778103351593,2
B0BQN3NW8C,2025-01-12,0.8071132600307465,2
B0BS1PRC4L,2024-06-30,0.6857734024524689,2
B0BS1PRC4L,2024-07-14,0.9877869486808776,1
B0BS1PRC4L,2024-08-04,0.7614778876304626,1
B0BS1PRC4L,2024-09-22,0.5383806824684143,1
B0BS1PRC4L,2024-10-20,0.6864297837018967,2
B0BS1PRC4L,2024-12-01,0.9136016368865968,1
B0BS1PRC4L,2024-12-29,0.4204178750514984,1
B0BS1PRC4L,2025-01-12,0.9909427762031556,1
B0BS1QCFHX,2023-10-22,0.8115282654762268,1
B0BS1QCFHX,2023-10-29,0.9401290416717528,1
B0BS1QCFHX,2023-12-24,0.9796634316444396,1
B0BS1QCFHX,2024-10-27,0.9109532833099365,2
B0BS1QCFHX,2024-11-10,0.7716532945632935,1
B0BS1QCFHX,2024-11-17,0.9154965579509735,2
B0BS1QCFHX,2024-12-15,0.4532934129238128,1
B0BS1QCFHX,2025-01-05,0.8635862469673157,1
B0BS1RT9S2,2024-06-30,0.6857734024524689,2
B0BS1RT9S2,2024-07-14,0.9877869486808776,1
B0BS1RT9S2,2024-08-04,0.7614778876304626,1
B0BS1RT9S2,2024-09-22,0.5383806824684143,1
B0BS1RT9S2,2024-10-20,0.6864297837018967,2
B0BS1RT9S2,2024-12-01,0.9136016368865968,1
B0BS1RT9S2,2024-12-29,0.4204178750514984,1
B0BS1RT9S2,2025-01-12,0.9909427762031556,1
B0BS74M665,2023-10-22,0.8115282654762268,1
B0BS74M665,2023-10-29,0.9363867044448853,1
B0BS74M665,2023-12-24,0.9806220531463624,1
B0BS74M665,2024-10-27,0.814164012670517,2
B0BS74M665,2024-11-10,0.7560669183731079,1
B0BS74M665,2024-11-17,0.9257920682430267,2
B0BS74M665,2024-12-15,0.4878986775875091,1
B0BS74M665,2025-01-05,0.8788315653800964,1
B0BXXPG6FP,2023-10-22,0.8115282654762268,1
B0BXXPG6FP,2023-12-24,0.9806220531463624,1
B0BXXPG6FP,2024-10-27,0.814164012670517,2
B0BXXPG6FP,2024-11-10,0.7560669183731079,1
B0BXXPG6FP,2024-11-17,0.9178879261016846,1
B0BZPK3XFQ,2024-06-30,0.6232458353042603,1
B0BZPK3XFQ,2024-07-14,0.9877869486808776,1
B0BZPK3XFQ,2024-08-04,0.7614778876304626,1
B0BZPK3XFQ,2024-09-22,0.5383806824684143,1
B0BZPK3XFQ,2024-10-20,0.6864297837018967,2
B0BZPK3XFQ,2024-12-01,0.9136016368865968,1
B0BZPK3XFQ,2024-12-29,0.4204178750514984,1
B0BZPK3XFQ,2025-01-12,0.9909427762031556,1
B0C3V5X3QT,2024-06-23,0.7014991044998169,1
B0C3V5X3QT,2024-07-14,0.9197230339050292,1
B0C3V5X3QT,2024-09-15,0.9860923886299132,1
B0C3V5X3QT,2024-09-29,0.6960573792457581,1
B0C3V5X3QT,2024-10-13,0.9232630133628844,1
B0C3V5X3QT,2024-10-20,0.8964621424674988,1
B0C3V5X3QT,2024-11-03,0.8253108263015747,1
B0C3V5X3QT,2024-11-10,0.528188943862915,1
B0C3V5X3QT,2024-11-24,0.8365792632102966,1
B0C3V5X3QT,2024-12-01,0.9838392734527588,1
B0C4HBW653,2024-07-21,0.9766641855239868,2
B0C4HBW653,2024-07-28,0.9369356632232666,1
B0C4HBW653,2024-08-18,0.9012613296508788,1
B0C4HBW653,2024-11-24,0.9520120322704315,2
B0C4HBW653,2024-12-01,0.9630090594291688,1
B0C4HBW653,2024-12-08,0.651269793510437,1
B0C4HBW653,2024-12-29,0.8953902721405029,1
B0C4HBW653,2025-01-12,0.9572508931159972,1
B0C4HDNDGN,2024-07-21,0.9766641855239868,2
B0C4HDNDGN,2024-07-28,0.9369356632232666,1
B0C4HDNDGN,2024-08-18,0.9012613296508788,1
B0C4HDNDGN,2024-11-24,0.9523228704929352,2
B0C4HDNDGN,2024-12-01,0.9630090594291688,1
B0C4HDNDGN,2024-12-08,0.651269793510437,1
B0C4HDNDGN,2024-12-29,0.8953902721405029,1
B0C4HDNDGN,2025-01-12,0.9572508931159972,1
B0C6KFZC9Z,2024-07-28,0.4532416760921478,1
B0C6KFZC9Z,2024-09-22,0.6520333290100098,1
B0C6KFZC9Z,2024-11-10,0.5962244272232056,1
B0C6KFZC9Z,2024-12-01,0.9581699967384338,1
B0C6KFZC9Z,2024-12-08,0.5879603028297424,1
B0C6KFZC9Z,2024-12-15,0.8559622168540955,2
B0C6KFZC9Z,2025-01-05,0.8691478967666626,3
B0C8VKRLRY,2023-07-23,0.7070131897926331,1
B0C8VKRLRY,2023-11-05,0.9356526732444764,1
B0C8VKRLRY,2024-12-15,0.903154194355011,1
B0C8VKRLRY,2024-12-22,0.9239847660064696,1
B0C8VKRLRY,2024-12-29,0.7323112487792969,2
B0C8VKRLRY,2025-01-05,0.951522409915924,1
B0C8VKRLRY,2025-01-12,0.6537841359774271,3
B0C9L8ZR6Q,2023-10-22,0.9591893553733826,1
B0C9L8ZR6Q,2024-02-04,0.7446610331535339,1
B0C9L8ZR6Q,2024-03-03,0.5026828646659851,1
B0C9L8ZR6Q,2024-05-05,0.7012820243835449,1
B0C9L8ZR6Q,2024-07-21,0.7120341062545776,1
B0C9L8ZR6Q,2024-08-11,0.9624199271202089,1
B0C9L8ZR6Q,2024-09-29,0.9254418015480042,1
B0C9L8ZR6Q,2024-11-10,0.5248396992683411,1
B0C9L8ZR6Q,2024-12-15,0.5376725792884827,1
B0C9L8ZR6Q,2024-12-29,0.4635566473007202,1
B0CBFYNWWG,2024-09-08,0.4235785901546478,1
B0CBFYNWWG,2024-11-17,0.8942238688468933,2
